! CEL
! CE3520K3
! N-channel HJ-FET
! Vds = 0 V Vgs = -2.5 V
# Hz S  MA   R 50
!      f          S11               S21               S12               S22
!    Hz      MAG      ANG      MAG      ANG      MAG      ANG      MAG      ANG
14800000000 0.96579593 -171.7319 0.17042367 -78.261848 0.17058736 -78.090698 0.95653188 -164.26884
14900000000 0.96519607 -173.12656 0.17048348 -79.634743 0.17008692 -79.366837 0.95637685 -165.52478
15000000000 0.9653244 -174.52998 0.16990168 -80.948875 0.16958141 -80.730957 0.95744771 -166.77667
15100000000 0.96476948 -175.84679 0.16907872 -82.281158 0.16943298 -82.111481 0.95699042 -168.04996
15200000000 0.96513796 -177.18483 0.16898119 -83.537956 0.16863945 -83.434319 0.95778787 -169.28009
15300000000 0.96529335 -178.57724 0.1681257 -84.858261 0.16828158 -84.7864 0.95766515 -170.54327
15400000000 0.96525151 179.9922 0.16745794 -86.329613 0.16779847 -86.182983 0.95785052 -171.79367
15500000000 0.96505535 178.6245 0.16685967 -87.525238 0.16714515 -87.400993 0.95785767 -173.0294
15600000000 0.96440333 177.25418 0.16629484 -88.953941 0.16630422 -88.74086 0.95855778 -174.28395
15700000000 0.96441936 175.82597 0.16554485 -90.293884 0.16576356 -90.099457 0.95910895 -175.55045
15800000000 0.96390897 174.4454 0.16500552 -91.558792 0.16477284 -91.39357 0.95914161 -176.79115
15900000000 0.96359318 173.11304 0.16441537 -92.721687 0.16429664 -92.682587 0.95972496 -178.07436
16000000000 0.96335661 171.66713 0.16375515 -94.214142 0.1635322 -94.134323 0.96028578 -179.34648
16100000000 0.9631753 170.25443 0.16329072 -95.646667 0.16323057 -95.445374 0.96071833 179.32672
16200000000 0.96308565 168.88029 0.16236424 -96.906418 0.16259119 -96.784576 0.96065044 178.1015
16300000000 0.96304226 167.50746 0.16172308 -98.361664 0.16175629 -98.111717 0.9609471 176.81194
16400000000 0.96292567 166.07698 0.161296 -99.610298 0.16095719 -99.457077 0.96094036 175.48227
16500000000 0.96294188 164.66519 0.16026706 -100.96273 0.16000716 -100.86263 0.96108317 174.21909
16600000000 0.96329576 163.30954 0.15952522 -102.29865 0.15954022 -102.1684 0.96177185 172.89816
16700000000 0.96243691 161.85234 0.15872639 -103.79492 0.15897693 -103.6255 0.96187419 171.59161
16800000000 0.96296358 160.34949 0.15801109 -105.19731 0.15794063 -105.07883 0.96206653 170.27045
16900000000 0.96361047 158.97458 0.15748245 -106.55774 0.15689844 -106.33186 0.96233714 168.97244
17000000000 0.96376687 157.55714 0.15642223 -107.84403 0.15642203 -107.70239 0.96205407 167.66574
17100000000 0.96287143 156.01123 0.15554032 -109.28585 0.1557924 -109.10361 0.96183902 166.34019
17200000000 0.96370941 154.65857 0.15455699 -110.79425 0.15480871 -110.55399 0.96250623 165.04317
17300000000 0.96271336 153.33717 0.1539093 -112.12112 0.15385485 -111.90782 0.96223491 163.72415
17400000000 0.96222866 151.79668 0.15319753 -113.494 0.15309159 -113.32813 0.96300054 162.39603
17500000000 0.96319288 150.33189 0.15237552 -114.95743 0.15221129 -114.84712 0.96269667 161.04291
17600000000 0.9635033 148.92078 0.15125503 -116.36245 0.15107122 -116.28686 0.96247399 159.80035
17700000000 0.96330065 147.42351 0.15048693 -117.80434 0.15039924 -117.67042 0.96297377 158.4637
17800000000 0.96347576 145.83713 0.14927898 -119.2687 0.14933221 -119.06749 0.96315664 157.13615
17900000000 0.96349669 144.52362 0.14865103 -120.66181 0.1482738 -120.38342 0.96346623 155.82376
18000000000 0.9629705 143.16292 0.14779179 -122.10564 0.14775807 -121.91213 0.9647271 154.4753
18100000000 0.96209073 141.57964 0.14695844 -123.48196 0.14672671 -123.41897 0.96478248 153.16722
18200000000 0.96287668 140.14148 0.14562628 -124.89371 0.14572099 -124.83855 0.96490312 151.79326
18300000000 0.9626863 138.77562 0.1446359 -126.39307 0.1447275 -126.21468 0.96501851 150.48331
18400000000 0.96202415 137.20181 0.14371854 -127.93397 0.14388552 -127.58071 0.96511346 149.14615
18500000000 0.96318382 135.7153 0.14264087 -129.31972 0.14289969 -129.04333 0.96582055 147.78787
18600000000 0.96297413 134.33727 0.14202088 -130.82701 0.14202629 -130.68382 0.96578228 146.41731
18700000000 0.96142608 132.88275 0.14085901 -132.19353 0.14080803 -132.0985 0.96569848 145.08716
18800000000 0.96163106 131.34727 0.13981651 -133.74547 0.13999264 -133.48106 0.96649736 143.73804
18900000000 0.96174634 129.93956 0.13911836 -135.22678 0.13921691 -134.97864 0.96650398 142.34695
19000000000 0.96169138 128.46736 0.13815355 -136.58273 0.13817078 -136.45763 0.96661383 141.00967
19100000000 0.96209407 126.91575 0.13739173 -138.12341 0.13696606 -137.93564 0.96589231 139.65253
19200000000 0.96255875 125.4486 0.1360475 -139.5358 0.13625492 -139.43431 0.96657276 138.28867
19300000000 0.96206987 124.01051 0.13520887 -141.08211 0.13515484 -140.81549 0.96684372 136.86227
19400000000 0.96119922 122.53321 0.13457385 -142.48306 0.13452806 -142.37311 0.96751583 135.53477
19500000000 0.96185303 121.06689 0.13348833 -143.92081 0.13357143 -143.77124 0.96759391 134.14549
19600000000 0.96175295 119.66067 0.13282481 -145.35791 0.13286182 -145.16139 0.96718514 132.76385
19700000000 0.96152413 118.08811 0.13188499 -146.91415 0.1321055 -146.58522 0.96755677 131.41129
19800000000 0.96193725 116.59631 0.13102441 -148.33217 0.13102633 -148.20963 0.96830076 130.04501
19900000000 0.96162933 115.12295 0.13032985 -149.82597 0.13008749 -149.5363 0.96830612 128.67551
20000000000 0.96168256 113.49351 0.12996118 -151.25557 0.12944408 -151.14209 0.96757293 127.27329
20100000000 0.96209359 112.0654 0.12888055 -152.82423 0.12877348 -152.5955 0.96737015 125.89554
20200000000 0.96216744 110.64149 0.12839265 -154.38402 0.12819366 -154.04683 0.9679082 124.48775
20300000000 0.96127921 109.13342 0.12756823 -155.86807 0.12779419 -155.59653 0.96784782 123.12539
20400000000 0.96159643 107.67535 0.12717465 -157.34348 0.12726541 -157.17978 0.96812236 121.70313
20500000000 0.96088803 106.24852 0.12665659 -158.77385 0.12635498 -158.70734 0.96853614 120.31197
20600000000 0.9608829 104.60289 0.12609963 -160.33493 0.12588257 -160.13318 0.96831614 118.91421
20700000000 0.96250695 103.03118 0.12546623 -161.87425 0.12555403 -161.74287 0.96845835 117.52436
20800000000 0.9617092 101.64149 0.12505108 -163.45784 0.12501617 -163.22087 0.96816087 116.13365
20900000000 0.96044862 100.12302 0.12476443 -164.85452 0.12460526 -164.74644 0.96810973 114.72793
21000000000 0.96123576 98.667992 0.12456531 -166.41035 0.12405325 -166.233 0.96796489 113.33001
21100000000 0.96106136 97.286804 0.12380469 -167.99922 0.12376327 -167.85123 0.96771526 111.88797
21200000000 0.95949036 95.710098 0.12377186 -169.48744 0.12364272 -169.20909 0.96745121 110.48772
21300000000 0.96069545 94.06395 0.12326416 -171.06531 0.12323704 -170.85483 0.96779692 109.08165
21400000000 0.96186638 92.621384 0.12305467 -172.60606 0.12319008 -172.36664 0.96788007 107.69559
21500000000 0.96062797 91.128777 0.12284867 -174.35185 0.12309626 -174.02869 0.96746117 106.27259
21600000000 0.95955694 89.577225 0.12277556 -175.85303 0.12292404 -175.70743 0.96713078 104.88227
21700000000 0.95948935 88.160332 0.12259105 -177.33327 0.12257618 -177.11223 0.96730596 103.38227
21800000000 0.9589383 86.75251 0.12270053 -178.82903 0.12277579 -178.64554 0.96760696 101.98654
21900000000 0.95855761 85.12796 0.12251667 179.49113 0.12260381 179.82289 0.96674764 100.57494
22000000000 0.95924187 83.582573 0.12296958 177.9935 0.12282824 178.27022 0.96593493 99.15107
22100000000 0.95826894 82.089516 0.12273752 176.44972 0.12309889 176.6765 0.96651387 97.70137
22200000000 0.95848501 80.483902 0.12331099 174.78145 0.12331625 174.89287 0.96545112 96.263878
22300000000 0.95852649 79.018394 0.12344375 173.17662 0.12339565 173.47563 0.96565056 94.834854
22400000000 0.95808005 77.582848 0.12378629 171.67332 0.12379121 171.74777 0.96530455 93.389053
22500000000 0.95684046 76.054245 0.12435596 170.13278 0.12422965 170.25201 0.96470076 91.974335
22600000000 0.9565022 74.481445 0.12486494 168.51001 0.12447863 168.65141 0.96422851 90.51873
22700000000 0.9554497 73.045784 0.12565866 166.85991 0.12511876 167.00761 0.96363789 89.113091
22800000000 0.95626891 71.418922 0.12627175 165.20836 0.12608677 165.50046 0.96346605 87.611244
22900000000 0.95606649 69.842278 0.12677227 163.67914 0.12660979 163.96475 0.96220005 86.206703
23000000000 0.95640671 68.352173 0.12755483 162.08046 0.12741345 162.32921 0.96233648 84.713493
23100000000 0.95474052 66.79895 0.12840143 160.58917 0.12802915 160.63986 0.96141893 83.249001
23200000000 0.95391148 65.258972 0.12919708 158.9044 0.12930526 158.97983 0.96108139 81.777969
23300000000 0.95380735 63.847702 0.13018999 157.23013 0.13003945 157.38608 0.96053457 80.330399
