! CEL
! CE3520K3
! N-channel HJ-FET
! Vds = 0 V Vgs = 0 V
# Hz S  MA   R 50
!      f          S11               S21               S12               S22
!    Hz      MAG      ANG      MAG      ANG      MAG      ANG      MAG      ANG
13300000000 0.91786033 162.47855 0.21855237 -18.471775 0.218549 -18.320587 0.73488545 7.9589968
13400000000 0.91656435 160.70175 0.21980993 -19.773327 0.22004351 -19.807169 0.73476994 6.7996206
13500000000 0.91537887 158.95703 0.22074811 -21.203638 0.22094762 -21.16625 0.73509657 5.6190057
13600000000 0.91455239 157.19513 0.22205128 -22.742523 0.22212276 -22.563889 0.73528636 4.3960924
13700000000 0.91314983 155.43773 0.22336049 -24.084314 0.22314812 -24.015732 0.73587239 3.1805201
13800000000 0.91250938 153.6947 0.22452836 -25.610142 0.22435309 -25.445545 0.73565459 2.0424521
13900000000 0.91166228 151.90228 0.22575927 -27.04318 0.225004 -26.909731 0.73600245 0.8254751
14000000000 0.91054463 150.19868 0.22615677 -28.472319 0.22616428 -28.318075 0.73607045 -0.33441824
14100000000 0.90966398 148.44704 0.22665444 -29.778692 0.22669193 -29.662996 0.73707741 -1.4901363
14200000000 0.9088164 146.65305 0.2275952 -31.246201 0.22765324 -31.080725 0.73767143 -2.6519463
14300000000 0.90837723 144.83165 0.22814783 -32.641598 0.22847027 -32.554012 0.73789001 -3.7761641
14400000000 0.90768433 143.08905 0.22927806 -33.999523 0.22898082 -33.912827 0.73864985 -4.9873776
14500000000 0.90683889 141.28868 0.23012619 -35.408211 0.22977345 -35.283848 0.73895156 -6.1667037
14600000000 0.90604496 139.48196 0.23047313 -36.822956 0.230314 -36.780525 0.73930562 -7.3915658
14700000000 0.90550542 137.74303 0.23134926 -38.245735 0.23093724 -38.100796 0.73950565 -8.5832977
14800000000 0.9044522 135.94406 0.23201844 -39.67178 0.2319905 -39.506153 0.73978347 -9.7712393
14900000000 0.90365785 134.09125 0.23238236 -41.054581 0.23239915 -40.913998 0.74037755 -10.962664
15000000000 0.90367937 132.25383 0.23293135 -42.578739 0.23299566 -42.510971 0.74035394 -12.13428
15100000000 0.9020673 130.53438 0.23328789 -43.944645 0.23336539 -43.864227 0.74073529 -13.340801
15200000000 0.90129572 128.72055 0.23366305 -45.334793 0.2341039 -45.267494 0.74196053 -14.527606
15300000000 0.90113908 126.933 0.23428571 -46.913296 0.23438323 -46.725517 0.74159873 -15.777572
15400000000 0.90018344 125.13634 0.23454423 -48.321514 0.23450287 -48.15094 0.741983 -16.961029
15500000000 0.89994746 123.32588 0.23496653 -49.85112 0.23499481 -49.581562 0.74206603 -18.147184
15600000000 0.89868438 121.46776 0.23526499 -51.207558 0.23492579 -51.070595 0.74222058 -19.35861
15700000000 0.89904475 119.65082 0.23542021 -52.666042 0.23520616 -52.572449 0.74210989 -20.508778
15800000000 0.89796698 117.87948 0.23555689 -54.146057 0.23564871 -53.96983 0.74236453 -21.713316
15900000000 0.8971445 116.07818 0.2355912 -55.60799 0.23571305 -55.449234 0.74237716 -22.876429
16000000000 0.89605296 114.22189 0.23551752 -57.106266 0.23571882 -56.85783 0.74278307 -24.081129
16100000000 0.89587986 112.3996 0.23565732 -58.485126 0.23569009 -58.44595 0.74266535 -25.256857
16200000000 0.89516038 110.65203 0.23580791 -59.943703 0.23563884 -59.869026 0.74319857 -26.408989
16300000000 0.89445847 108.82886 0.23572421 -61.42654 0.23579918 -61.22464 0.74418259 -27.568344
16400000000 0.89404482 106.99537 0.23571882 -62.8787 0.23549002 -62.777035 0.74458539 -28.719013
16500000000 0.89361507 105.24998 0.23531912 -64.330078 0.2354605 -64.205162 0.74535871 -29.901968
16600000000 0.89304519 103.42044 0.23544513 -65.85601 0.23557794 -65.724693 0.74528885 -31.084629
16700000000 0.89198178 101.4791 0.23517558 -67.369476 0.23516062 -67.211655 0.74583888 -32.288483
16800000000 0.89251643 99.665161 0.23494926 -68.808701 0.23483865 -68.710419 0.74641192 -33.472778
16900000000 0.89211404 97.96241 0.23457694 -70.321541 0.23466685 -70.16552 0.74681377 -34.677608
17000000000 0.89153886 96.116524 0.23403759 -71.865089 0.23418178 -71.740135 0.74733949 -35.896069
17100000000 0.8914938 94.233734 0.23356579 -73.42141 0.23376149 -73.200203 0.74745846 -37.070648
17200000000 0.89048982 92.523262 0.23333158 -74.796799 0.23328008 -74.641426 0.74860084 -38.281887
17300000000 0.88877201 90.68486 0.23277274 -76.378456 0.23306896 -76.233299 0.7487905 -39.478958
17400000000 0.88888311 88.745033 0.23212287 -77.915039 0.23238623 -77.72921 0.74930608 -40.687492
17500000000 0.88903433 87.029633 0.23166929 -79.426659 0.23157683 -79.272026 0.74970114 -41.938122
17600000000 0.88835239 85.269836 0.23060477 -80.958878 0.23088171 -80.721489 0.75038743 -43.142544
17700000000 0.88863605 83.306801 0.23015693 -82.444016 0.23013271 -82.34127 0.75124288 -44.284065
17800000000 0.88901341 81.517021 0.22907878 -84.045341 0.22923754 -83.810257 0.75152653 -45.603287
17900000000 0.8872683 79.834274 0.22825696 -85.479965 0.22836523 -85.255707 0.75224149 -46.79237
18000000000 0.88628548 77.947182 0.22779842 -86.949409 0.2279958 -86.884659 0.75335199 -48.058044
18100000000 0.8864916 76.06147 0.22721677 -88.503799 0.22678816 -88.374428 0.75431818 -49.2878
18200000000 0.88668299 74.360687 0.22615513 -90.019989 0.22583352 -89.875084 0.75439489 -50.562717
18300000000 0.88571531 72.545761 0.22545381 -91.591087 0.22538276 -91.423676 0.7550903 -51.819496
18400000000 0.88589621 70.622887 0.22438382 -93.165466 0.2244942 -92.942833 0.75551808 -53.056824
18500000000 0.88629681 68.933609 0.22333163 -94.649307 0.22331391 -94.506927 0.75575268 -54.300934
18600000000 0.88505453 67.1381 0.22239743 -96.257904 0.22231403 -96.056702 0.75546116 -55.56115
18700000000 0.8846122 65.206657 0.22130664 -97.771278 0.2211539 -97.629799 0.75592375 -56.806915
18800000000 0.88515729 63.407932 0.22016862 -99.380653 0.22021386 -99.2369 0.75637507 -58.057407
18900000000 0.88380587 61.689484 0.21906281 -100.8429 0.21914686 -100.69884 0.75633234 -59.284702
19000000000 0.88360459 59.827122 0.21760632 -102.50024 0.21778318 -102.33309 0.7571972 -60.549431
19100000000 0.88429737 57.999672 0.21657568 -104.06925 0.21659616 -103.88163 0.75689805 -61.78019
19200000000 0.88354546 56.246651 0.2154793 -105.70786 0.21529037 -105.37022 0.75752407 -63.032635
19300000000 0.88290805 54.385494 0.21411 -107.25171 0.21415034 -107.00123 0.75812316 -64.294098
19400000000 0.88203406 52.544781 0.21281803 -108.80273 0.21298411 -108.70649 0.75896919 -65.59568
19500000000 0.88189721 50.801464 0.21139342 -110.39058 0.21139435 -110.20267 0.75900018 -66.857742
19600000000 0.88129604 48.977879 0.21043217 -112.07249 0.21026334 -111.79447 0.75916034 -68.12822
19700000000 0.88132405 47.128441 0.20856152 -113.61012 0.20865428 -113.40261 0.75920022 -69.443794
19800000000 0.88087982 45.358459 0.20716842 -115.20639 0.2073507 -114.99311 0.75981754 -70.692787
19900000000 0.88025159 43.536438 0.20585406 -116.86843 0.20577438 -116.71579 0.76023674 -71.957321
20000000000 0.88080525 41.685066 0.2042754 -118.50772 0.20416294 -118.27141 0.76037174 -73.287933
20100000000 0.88031882 39.966248 0.20297757 -120.02618 0.20293857 -119.88889 0.76159358 -74.572693
20200000000 0.87984395 38.147972 0.20117725 -121.69064 0.20158851 -121.51122 0.76134002 -75.869301
20300000000 0.87926382 36.289017 0.19988851 -123.24995 0.19991325 -123.10014 0.76251113 -77.075386
20400000000 0.87886757 34.541 0.19863711 -124.9987 0.19868624 -124.82124 0.76313198 -78.490036
20500000000 0.87773836 32.639286 0.19698879 -126.53669 0.19736403 -126.50199 0.7642144 -79.747452
20600000000 0.87927979 30.710262 0.19557427 -128.30791 0.19567254 -128.18564 0.76484686 -81.062279
20700000000 0.87991029 29.044523 0.19370914 -130.02066 0.19380903 -129.64497 0.76519948 -82.349304
20800000000 0.87820619 27.24818 0.19238774 -131.6286 0.1923355 -131.48801 0.76604939 -83.697578
20900000000 0.87859523 25.365322 0.19079398 -133.33379 0.19085069 -133.12587 0.76660228 -85.013245
21000000000 0.87761009 23.616474 0.18926832 -134.99887 0.18946874 -134.77983 0.76726627 -86.341408
21100000000 0.87599283 21.766359 0.18778023 -136.67972 0.18784754 -136.54721 0.76776773 -87.656166
21200000000 0.87573987 19.80999 0.18615013 -138.42903 0.18623056 -138.29095 0.76795745 -89.030899
21300000000 0.87732911 18.033134 0.18469712 -140.11723 0.18458183 -139.93973 0.7693662 -90.343658
21400000000 0.87685812 16.256342 0.18331593 -141.83327 0.18337196 -141.6669 0.76974213 -91.711906
21500000000 0.87675822 14.386145 0.18136373 -143.53654 0.18116479 -143.4118 0.77071697 -93.092697
21600000000 0.87606323 12.537065 0.17990787 -145.37807 0.17994468 -145.11565 0.77056146 -94.457176
21700000000 0.87440777 10.832784 0.17825632 -147.07602 0.1785368 -146.82463 0.7721414 -95.834732
21800000000 0.87336195 8.8908291 0.17691845 -148.80046 0.17650968 -148.6846 0.77258325 -97.211464
21900000000 0.87388903 7.002398 0.17497624 -150.61595 0.17534781 -150.35271 0.7730903 -98.521896
22000000000 0.87436497 5.2251701 0.17357515 -152.36011 0.1734723 -152.17986 0.77339393 -99.990837
22100000000 0.87414426 3.3125989 0.17199087 -154.1785 0.17218769 -154.04167 0.77439266 -101.37869
